,zone_get_possesion,bet_cen_A,bet_cen_B,entropy_A,entropy_B,pA_z1,pA_z2,pA_z3,pA_z4,pA_z5,pA_z6,pA_z7,pA_z8,pA_z9,pA_z10,pA_z11,pA_z12,pB_z1,pB_z2,pB_z3,pB_z4,pB_z5,pB_z6,pB_z7,pB_z8,pB_z9,pB_z10,pB_z11,pB_z12,danger_zone,pass_count_A,pass_count_B,tA_ball_poss,tB_ball_poss,AZ-1,AZ1,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,AZ8,AZ9,AZ10,AZ11,AZ12,BZ-1,BZ1,BZ2,BZ3,BZ4,BZ5,BZ6,BZ7,BZ8,BZ9,BZ10,BZ11,BZ12
120,6,0.09696969696969697,0.09292929292929294,1.9738875138950847,1.8847395955104473,0,0,0,0,2,1,2,2,1,2,1,0,0,1,0,0,3,1,1,2,0,3,0,0,0.0,2,2,0.40961320602039164,0.5903867939796084,0.0,0.0,0.0,0.0,0.0,1.7132544361445783,1.1135641951807227,1.714677310843374,1.6137468144578309,1.5362363710843376,3.07988670361446,0.17634683855421648,0.0,0.0,0.0,0.17647661204819265,0.0,0.0,2.5119138578313236,0.8621586216867476,1.1283258722891576,1.808424766265062,0.0,4.602845465060243,0.0,0.0
121,6,0.09696969696969697,0.0686868686868687,1.931398203599914,2.162116473359195,0,1,0,0,1,3,0,3,0,2,1,0,0,4,1,0,3,2,0,0,0,1,0,0,0.0,1,1,0.5908337711676029,0.40916622883239706,0.0,0.0,1.0597993084337352,0.0,0.0,5.432911033734942,6.840373387951805,0.0,9.668420783132532,0.0,3.2172947493975905,3.445478595180724,0.0,0.0,0.0,3.75377585060241,0.8670702795180723,0.0,3.4555744048192762,1.791633339759037,0.0,0.0,0.0,1.248054925301204,0.0,0.0
122,6,0.08484848484848485,0.08686868686868689,2.0734598723055724,2.0238416010135425,0,0,0,0,1,0,3,3,1,0,3,0,0,1,0,0,3,1,1,2,2,0,1,0,0.0,1,0,0.41010793906990817,0.5898920609300918,0.0,0.0,0.0,0.0,0.0,1.3759899686746997,0.0,2.043725710843374,1.3348726771084343,0.07122854457831355,0.0,0.630814655421686,0.0,0.0,0.0,2.755702525301203,0.0,0.0,4.817412346987948,1.897152918072288,0.36737916867469894,1.712523990361446,1.8497122626506028,0.0,0.44957713734939786,0.0
123,6,0.06666666666666667,0.0707070707070707,1.8067434280424683,1.7342706909628633,0,0,0,0,0,0,5,3,1,0,2,0,0,1,0,0,2,0,3,2,1,1,1,0,0.0,0,0,0.5952570586595516,0.4047429413404484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5803440939759046,0.5173314578313257,0.5290389831325304,0.0,0.16426758795180763,0.0,0.0,0.0,0.04321434939759032,0.0,0.0,0.9972530168674715,0.0,1.9213376457831344,0.7236179277108441,0.861874987951807,0.21233546024096375,0.12502335903614434,0.0
124,6,0.0707070707070707,0.06666666666666667,1.7342706909628633,1.8067434280424683,0,0,0,0,1,0,1,5,1,2,1,0,0,1,0,0,4,4,0,1,0,1,0,0,0.0,0,0,0.40475479362045275,0.5952452063795473,0.0,0.0,0.0,0.0,0.0,0.13930410361445797,0.0,0.454976544578313,3.8095236939759016,0.4775378240963857,2.1803317156626507,0.0843786216867468,0.0,0.0,0.0,0.11905337349397618,0.0,0.0,4.8240162144578305,3.3363179493975896,0.0,0.2605834915662652,0.0,0.08858479518072308,0.0,0.0
125,3,0.03434343434343434,0.0707070707070707,0.9925760588168118,0.8731978304473383,0,0,0,0,2,0,3,2,1,2,1,0,0,1,0,0,3,0,1,1,1,4,0,0,0.0,0,0,0.6013805004314063,0.39861949956859366,0.0,0.0,0.0,0.0,0.0,0.9216150650602404,0.0,1.1237016506024102,0.587644279518072,1.0374556987951813,1.5183741469879528,0.19601932771084374,0.0,0.0,0.0,0.19578865301204867,0.0,0.0,1.1460140674698793,0.0,1.0404986313253017,0.6411073734939761,1.2237700337349406,1.211099168674699,0.0,0.0
126,3,0.10303030303030303,0.018181818181818184,1.1319637950699877,0.8317323252676195,0,2,1,0,3,3,0,0,0,1,1,0,0,5,1,0,3,1,0,0,0,1,0,0,0.0,0,0,0.3986312920367865,0.6013687079632135,0.0,0.0,2.115969968674698,0.3119854554216866,0.0,0.9661828192771085,2.488096720481927,0.0,0.0,0.0,0.66755798313253,0.06867375903614455,0.0,0.0,0.0,6.343770108433735,0.5135067686746991,0.0,3.593061816867472,0.4762268313253006,0.0,0.0,0.0,0.38609344337349405,0.0,0.0
127,3,0.0686868686868687,0.06262626262626263,1.79066151665336,1.0061115742075886,0,0,0,0,1,0,0,4,1,0,4,1,0,4,2,0,1,3,0,0,0,1,0,0,0.0,2,2,0.614382184453128,0.385617815546872,0.0,0.0,0.0,0.0,0.0,0.09513471325301194,0.0,0.0,2.0341290216867463,1.2244230867469876,0.0,4.0724515662650616,0.3483277518072283,0.0,0.0,2.1643380433734953,2.423956344578312,0.0,0.6061774987951801,1.0651631638554218,0.0,0.0,0.0,0.3147631807228914,0.0,0.0
128,2,0.0787878787878788,0.09494949494949495,1.270577549685873,1.580338357556227,0,0,0,0,3,2,1,2,2,0,1,0,0,1,0,0,4,3,0,2,0,1,0,0,0.0,2,2,0.3857343346988318,0.6142656653011682,0.0,0.0,0.0,0.0,0.0,0.896099624096386,0.5746514530120482,0.22099761686747013,0.9524314120481931,0.9106018915662655,0.0,0.12728551807228933,0.0,0.0,0.0,0.12705354216867426,0.0,0.0,1.8853032144578301,1.3462008795180724,0.0,0.22794203855421696,0.0,0.14332074939759035,0.0,0.0
129,5,0.11313131313131314,0.06868686868686869,1.9245069347729113,2.172988995520611,0,3,2,0,3,2,0,0,0,0,1,0,0,3,4,0,1,2,0,0,0,1,0,0,0.0,2,2,0.6149812592284103,0.3850187407715897,0.0,0.0,2.520249303614458,1.8908997325301211,0.0,1.7580631734939756,1.3100436433734939,0.0,0.0,0.0,0.0,0.19381664819277128,0.0,0.0,0.0,0.9484322168674697,4.62366857349398,0.0,0.7937167445783136,0.989722987951807,0.0,0.0,0.0,1.4484756578313258,0.0,0.0
130,5,0.06464646464646466,0.11111111111111112,2.2008839536999,1.8909058589697383,0,2,0,0,1,5,0,0,2,0,0,1,0,3,2,0,2,3,0,0,1,0,0,0,0.0,2,2,0.3852863819561392,0.6147136180438608,0.0,0.0,1.0335433734939756,0.0,0.0,0.1681587036144577,1.3748729277108442,0.0,0.0,0.09633195903614454,0.0,0.0,0.18618100481927735,0.0,0.0,0.7054712963855424,0.22753396626506056,0.0,0.6406183301204825,0.9555534000000008,0.0,0.0,0.21465282650602424,0.0,0.0,0.0
131,5,0.07272727272727274,0.06464646464646465,1.74874655000773,1.7910724569235053,0,0,0,0,2,2,0,4,2,0,1,0,0,3,1,0,1,5,0,0,1,0,0,0,0.0,2,1,0.615055958862674,0.38494404113732605,0.0,0.0,0.0,0.0,0.0,0.7733863951807232,0.23457603614457878,0.0,5.266894366265061,4.963914809638552,0.0,0.37521232048192743,0.0,0.0,0.0,0.6177239783132531,0.016520616867469935,0.0,0.4383123759036143,1.5573815204819277,0.0,0.0,0.2320197831325302,0.0,0.0,0.0
132,5,0.08080808080808081,0.10303030303030303,2.069318620408537,1.9459562623025015,0,0,0,0,0,2,0,2,2,0,2,3,0,1,0,0,1,2,1,2,3,0,0,1,0.0,1,2,0.3852345949623023,0.6147654050376977,0.0,0.0,0.0,0.0,0.0,0.0,0.3463578795180722,0.0,0.30778140722891545,0.7684997710843373,0.0,0.5298200385542168,0.7870451783132539,0.0,0.0,0.10526999277108395,0.0,0.0,0.1274121542168669,0.5760051686746992,0.16887882650602418,0.7936833108433734,0.9853939445783144,0.0,0.0,0.1405964024096386
133,6,0.054545454545454536,0.07474747474747476,1.8995172012275423,1.660802338183052,0,0,0,0,1,2,0,1,5,0,0,2,0,1,0,0,2,2,0,1,4,0,0,1,0.0,0,1,0.6160495687219858,0.3839504312780142,0.0,0.0,0.0,0.0,0.0,0.1995958192771081,0.7937002265060233,0.0,0.2115066650602407,2.415457756626506,0.0,0.0,0.3342351614457839,0.0,0.0,0.1544406000000002,0.0,0.0,0.7319163036144576,0.42465521204819245,0.0,1.263978057831325,1.8243691301204827,0.0,0.0,0.6276275132530117
134,6,0.09494949494949498,0.10707070707070705,1.9766153995185278,1.8404551274568375,0,0,0,0,1,3,0,2,4,0,0,1,0,1,0,0,2,3,0,1,4,0,0,0,0.0,1,2,0.3849928555313229,0.6150071444686771,0.0,0.0,0.0,0.0,0.0,0.2033571397590361,1.5591117686746991,0.0,0.4912847060240967,2.3057628722891583,0.0,0.0,0.09217267951807219,0.0,0.0,0.09120870361445768,0.0,0.0,1.405858843373494,0.8314141301204814,0.0,0.5651606385542165,1.7294974481927712,0.0,0.0,0.0
135,1,0.08484848484848484,0.08686868686868686,2.0607596093513774,2.0327802902383816,1,3,1,0,3,1,0,0,0,1,1,0,1,7,1,0,1,0,0,0,0,1,0,0,0.0,0,1,0.6187772275384443,0.38122277246155567,0.0,2.6783590843373495,2.745142460240964,1.4873948674698791,0.0,1.0548456144578315,0.1806777397590364,0.0,0.0,0.0,0.9508527325301216,0.002384262650602404,0.0,0.0,1.231432706024096,5.817502554216866,0.7495155180722884,0.0,0.3957603614457829,0.0,0.0,0.0,0.0,1.0262579060240966,0.0,0.0
136,2,0.03636363636363637,0.04242424242424243,1.6826677625349757,1.636699539451904,1,2,0,0,3,1,0,1,0,2,1,0,1,6,1,0,2,0,0,0,0,1,0,0,0.0,1,0,0.381809727517902,0.618190272482098,0.0,0.6660810361445785,0.8148874554216863,0.0,0.0,2.0236498192771077,0.1209752530120481,0.0,0.05909854698795191,0.0,1.6338880337349382,0.002062243373493941,0.0,0.0,0.16448409397590358,3.7586282602409673,1.2612426216867476,0.0,0.9088005686746986,0.0,0.0,0.0,0.0,0.6304642048192771,0.0,0.0
137,1,0.09090909090909091,0.09292929292929294,2.003322873886927,2.0109437396320478,0,0,0,0,1,0,0,6,3,0,1,0,1,4,0,0,2,1,0,0,0,3,0,0,0.0,0,0,0.6207227847165767,0.3792772152834233,0.0,0.0,0.0,0.0,0.0,1.0815391807228925,0.0,0.0,9.584853354216865,3.6793576192771074,0.0,0.0986122987951807,0.0,0.0,0.24464840963855394,3.253190407228916,0.0,0.0,0.6812971012048178,0.5224868674698799,0.0,0.0,0.0,0.8462635084337352,0.0,0.0
138,1,0.09292929292929294,0.09090909090909091,2.0109437396320478,2.003322873886927,0,0,0,0,0,2,1,3,4,0,1,0,0,4,4,0,1,1,0,1,0,0,0,0,0.0,0,0,0.37928868360277135,0.6207113163972287,0.0,0.0,0.0,0.0,0.0,0.0,0.7541011373493982,0.33850707469879515,1.437237079518073,7.343485575903615,0.0,0.055524173493976134,0.0,0.0,0.0,1.673846385542169,2.2890450722891567,0.0,0.95891186746988,0.853685978313253,0.0,1.5842470192771079,0.0,0.0,0.0,0.0
139,2,0.03636363636363636,0.06464646464646465,1.3067535583266308,1.4331804353531146,0,0,0,0,3,4,0,1,0,2,1,0,0,2,0,0,3,5,0,0,0,1,0,0,0.0,1,0,0.6305341588078612,0.36946584119213877,0.0,0.0,0.0,0.0,0.0,1.6038251132530128,6.985691732530122,0.0,1.849140166265062,0.0,2.474742072289157,0.9179382795180723,0.0,0.0,0.0,0.7837707325301208,0.0,0.0,4.861718898795185,6.27171140240964,0.0,0.0,0.0,0.9839817036144581,0.0,0.0
140,2,0.08484848484848485,0.08282828282828282,2.090401260003234,1.6925207049062827,0,0,0,0,3,2,0,2,2,1,1,0,0,1,0,0,3,4,0,2,0,1,0,0,0.0,0,0,0.37045156421268266,0.6295484357873173,0.0,0.0,0.0,0.0,0.0,3.107432067469876,0.6463871060240964,0.0,1.2992135493975896,0.9700346963855426,0.4196616361445784,0.2062269180722897,0.0,0.0,0.0,0.2052761349397587,0.0,0.0,1.778757715662652,2.1299138746987945,0.0,2.2669151421686737,0.0,0.3281434626506024,0.0,0.0
141,2,0.08282828282828282,0.08484848484848485,1.6925207049062827,2.090401260003234,0,0,0,1,3,1,1,2,1,0,2,0,0,8,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0.6295550923596637,0.37044490764033633,0.0,0.0,0.0,0.0,1.6295624313253025,6.7645657012048215,1.4477407879518074,0.7573887975903616,4.616068496385543,4.073487000000001,0.0,1.1017801951807233,0.0,0.0,0.0,10.837264959036146,1.3890940554216868,0.0,0.7116747397590363,0.6596134771084338,0.0,0.0,0.0,0.0,0.0,0.0
142,8,0.0808080808080808,0.10303030303030304,2.0859514249645295,1.9268781457791446,2,4,0,0,3,0,0,0,0,1,1,0,2,7,0,0,2,0,0,0,0,0,0,0,0.0,3,1,0.38152482832883194,0.6184751716711681,0.0,0.9941164915662652,1.4300390674698802,0.0,0.0,1.366664385542169,0.0,0.0,0.0,0.0,0.06487799277108393,0.026168913253012103,0.0,0.0,0.44343035421686744,3.0152522674698794,0.0,0.0,0.5557048626506021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,8,0.15555555555555556,0.07676767676767676,1.6978629331687374,2.1279578967289385,3,1,0,0,3,0,0,0,0,3,1,0,3,6,0,0,1,0,0,0,0,1,0,0,0.0,1,2,0.6186367405995801,0.38136325940041993,0.0,4.125360946987952,0.1929143349397591,0.0,0.0,1.0839842096385546,0.0,0.0,0.0,0.0,2.8906887108433743,0.017140836144578505,0.0,0.0,0.5600254915662646,2.89318734939759,0.0,0.0,0.2620524506024097,0.0,0.0,0.0,0.0,0.19346349397590362,0.0,0.0
144,9,0.1191919191919192,0.11515151515151517,1.7457132540192857,1.7760536738269082,0,0,0,1,1,0,2,2,1,0,4,0,4,3,0,0,0,1,0,0,0,3,0,0,0.0,0,0,0.38620448179271705,0.613795518207283,0.0,0.0,0.0,0.0,0.8376781373493976,0.4280763903614459,0.0,3.891106807228919,1.2025079421686728,1.9985657493975895,0.0,2.2121412433734946,0.0,0.0,1.7717587373493973,4.5293928506024095,0.0,0.0,0.0,0.5038520963855424,0.0,0.0,0.0,1.513023780722892,0.0,0.0
145,3,0.08888888888888889,0.09494949494949495,1.305744586931388,1.4966431417805863,0,0,0,0,0,0,5,2,2,1,1,0,0,1,0,1,1,0,4,3,0,1,0,0,0.0,1,0,0.6209231192219129,0.3790768807780871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7680121132530122,0.49449670843373456,0.4408727638554213,0.5442656819277106,0.23107142891566274,0.0,0.0,0.0,0.21014167228915648,0.0,0.21437416626506042,0.6321571084337345,0.0,1.743100590361446,0.8593531951807236,0.0,0.19033852048192781,0.0,0.0
146,3,0.09494949494949495,0.1191919191919192,1.4966431417805863,1.4790749298600476,0,0,0,1,0,0,0,2,0,0,6,2,0,1,0,0,2,0,5,1,0,2,0,0,0.0,0,1,0.37910888877433546,0.6208911112256645,0.0,0.0,0.0,0.0,0.9421519734939781,0.0,0.0,0.0,1.6306409060240967,0.0,0.0,9.734256527710848,4.333801908433734,0.0,0.0,0.2304000433734941,0.0,0.0,0.447173609638554,0.0,2.4404444674698804,0.17557720481927713,0.0,0.18580324337349433,0.0,0.0
147,3,0.098989898989899,0.1070707070707071,1.9410955391165552,1.8981348976731047,0,0,2,0,3,2,0,1,1,1,1,0,0,1,0,0,5,2,0,1,1,1,0,0,0.0,0,0,0.6258415724049045,0.37415842759509554,0.0,0.0,0.0,3.0262630626506013,0.0,4.84574475180723,1.0570120843373503,0.0,0.4372737397590371,0.15996995421686716,0.3709387445783125,0.05083080722891589,0.0,0.0,0.0,0.18252169156626546,0.0,0.0,6.064892580722892,1.420542845783133,0.0,1.4974930987951807,0.848370346987952,5.102171530120484,0.0,0.0
148,2,0.07272727272727274,0.0686868686868687,1.7443433175443521,1.4123122036988691,0,0,2,0,3,3,0,1,1,0,1,0,0,2,3,0,2,4,0,0,0,0,0,0,0.0,0,0,0.3747310279392081,0.6252689720607919,0.0,0.0,0.0,2.3217899132530126,0.0,4.450705373493978,5.580497255421683,0.0,3.275404821686746,2.863026310843374,0.0,0.45754962650602415,0.0,0.0,0.0,2.095008759036146,2.4249405325301208,0.0,2.955179349397591,7.288101498795182,0.0,0.0,0.0,0.0,0.0,0.0
149,2,0.07070707070707072,0.07272727272727274,1.4092874781231006,1.7443433175443521,0,0,0,0,5,2,0,1,1,1,1,0,0,2,0,0,7,1,0,0,0,1,0,0,0.0,0,0,0.6252753210667209,0.3747246789332791,0.0,0.0,0.0,0.0,0.0,2.0300450024096386,0.40308169156626505,0.0,0.11531206987951803,0.13178493975903596,0.18558423614457836,0.075662125301205,0.0,0.0,0.0,0.18973716144578315,0.0,0.0,2.429058224096385,0.29729257590361446,0.0,0.0,0.0,0.03746056626506018,0.0,0.0
150,3,0.09494949494949495,0.09292929292929292,2.0109739870053542,2.0007978365941295,0,2,1,0,1,1,1,1,0,3,1,0,0,4,2,0,1,0,0,0,0,4,0,0,0.0,2,1,0.38140096213479946,0.6185990378652005,0.0,0.0,0.6434832216867471,0.016529992771084374,0.0,0.4639049277108429,0.25770489397590374,0.06738301445783137,0.13678815180722895,0.0,1.877245330120483,0.03134742650602424,0.0,0.0,0.0,0.7189860144578315,1.5846249614457826,0.0,0.43262731807228944,0.0,0.0,0.0,0.0,1.031042479518073,0.0,0.0
151,8,0.06262626262626263,0.07272727272727274,1.8528268208815086,1.6616366541693184,1,3,0,0,1,2,0,1,0,2,1,0,3,5,0,0,1,1,0,0,0,1,0,0,0.0,1,2,0.6192563836551654,0.38074361634483456,0.0,0.2379119638554218,2.5388263807228895,0.0,0.0,0.5984089301204819,0.7150509325301204,0.0,0.10288759518072307,0.0,1.5396092168674704,0.26196090361445795,0.0,0.0,1.6655949036144582,4.117010602409639,0.0,0.0,0.8622258939759032,1.3213674216867466,0.0,0.0,0.0,0.4751088795180728,0.0,0.0
152,8,0.08282828282828282,0.07474747474747474,1.9983505780795832,2.1755766487901087,0,2,1,0,2,4,0,0,1,0,1,0,0,3,2,0,2,4,0,0,0,0,0,0,0.0,0,0,0.38285028182636827,0.6171497181736317,0.0,0.0,1.553255284337349,1.4756261132530109,0.0,0.6725140554216867,1.4772178120481922,0.0,0.0,0.97542626746988,0.0,0.15182572048192808,0.0,0.0,0.0,2.6904718843373487,0.6251273566265059,0.0,0.9068597204819273,2.215497542168674,0.0,0.0,0.0,0.0,0.0,0.0
153,8,0.07474747474747474,0.08282828282828282,2.1755766487901087,1.9983505780795832,0,5,2,0,2,1,0,1,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.6171561025230543,0.3828438974769457,0.0,0.0,3.8841314385542174,1.2580543373493978,0.0,0.1611940554216868,0.5404687879518074,0.0,0.1379073831325304,0.0,0.0,0.0,0.0,0.0,0.0,5.1863389156626525,0.10372544096385561,0.0,0.7325148506024097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,8,0.024242424242424246,0.052525252525252523,1.065911741132464,1.5337323581330473,0,0,2,0,3,4,0,0,1,0,1,0,0,6,4,0,1,0,0,0,0,0,0,0,0.0,1,1,0.39894109431081803,0.601058905689182,0.0,0.0,0.0,0.9031853927710841,0.0,1.8549013084337347,1.7659027951807225,0.0,0.0,0.033162267469879485,0.0,0.00322369879518069,0.0,0.0,0.0,2.31707613253012,1.8434936168674698,0.0,0.2032840843373496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,11,0.0787878787878788,0.09696969696969697,1.7313416653860267,2.0049148577367335,0,0,0,2,0,0,2,3,0,0,3,1,0,1,5,0,2,2,0,1,0,0,0,0,1.0,1,0,0.6012467127690659,0.39875328723093406,0.0,0.0,0.0,0.0,3.014135089156627,0.0,0.0,3.5085096216867484,4.128785848192772,0.0,0.0,3.7730863951807256,2.188848838554218,0.0,0.0,0.15804653493975868,1.4735944192771102,0.0,0.7417757060240968,0.9766932722891563,0.0,0.28018994457831314,0.0,0.0,0.0,0.0
156,7,0.12525252525252528,0.08686868686868686,1.7158235059362452,2.0301607219064755,0,0,0,0,0,0,5,3,2,0,1,0,0,1,0,0,4,2,1,1,0,2,0,0,0.0,1,1,0.4006117197740845,0.5993882802259155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139748072289157,0.7937607469879515,0.6682900048192773,0.0,0.31465027228915693,0.0,0.0,0.0,0.0450174939759035,0.0,0.0,3.2097391012048178,5.124093903614457,0.6144663542168669,0.8312304650602405,0.0,1.0093060265060245,0.0,0.0
157,12,0.10303030303030304,0.06666666666666667,1.8958948469861274,2.2086359152883115,0,1,0,0,3,3,0,2,0,1,1,0,0,4,2,0,3,1,0,0,0,1,0,0,1.0,1,1,0.6006162980171983,0.3993837019828017,0.0,0.0,0.21388396626506007,0.0,0.0,3.466646125301207,4.447319768674698,0.0,1.8793661710843383,0.0,1.419759954216867,0.07394741204819297,0.0,0.0,0.0,3.601303713253013,3.069593486746988,0.0,2.6644080289156618,0.38609656626506017,0.0,0.0,0.0,1.4740565349397579,0.0,0.0
158,6,0.09898989898989898,0.08282828282828282,2.0033842111932842,2.1080028017622783,0,2,3,0,3,2,0,0,0,0,1,0,0,5,3,0,2,1,0,0,0,0,0,0,0.0,1,0,0.40093011280433843,0.5990698871956616,0.0,0.0,2.5393617831325295,1.6067540313253006,0.0,1.3090568674698797,0.09310046746987949,0.0,0.0,0.0,0.0,0.019955718072288915,0.0,0.0,0.0,1.286959460240964,1.447695816867471,0.0,0.8414119228915659,1.8204392819277109,0.0,0.0,0.0,0.0,0.0,0.0
159,5,0.0787878787878788,0.0787878787878788,2.0685221337834587,2.1359894486152546,0,2,2,0,3,3,0,0,0,0,1,0,0,6,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0.6005034794599622,0.3994965205400378,0.0,0.0,1.4821155542168678,0.7402700385542169,0.0,0.9155195783132534,0.7015562891566266,0.0,0.0,0.0,0.0,0.08775453253012087,0.0,0.0,0.0,1.437351325301206,1.2302977012048195,0.0,0.2789103759036145,1.153923816867471,0.0,0.0,0.0,0.0,0.0,0.0
160,6,0.07272727272727272,0.10707070707070705,1.7186519393393125,1.8000171223588837,0,2,3,0,2,3,0,0,0,0,1,0,0,5,4,0,1,1,0,0,0,0,0,0,0.0,1,1,0.4049540817947822,0.5950459182052178,0.0,0.0,0.5370214481927719,1.3723594843373499,0.0,0.4221126795180723,0.5070463518072289,0.0,0.0,0.0,0.0,0.15758168674698794,0.0,0.0,0.0,1.3058822313253011,0.715855987951808,0.0,0.47208168433734926,0.5595494602409643,0.0,0.0,0.0,0.0,0.0,0.0
161,12,0.06868686868686869,0.08686868686868686,1.7886323293466615,1.6203686597322593,1,6,0,0,3,0,0,1,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,1.0,1,0,0.5967119212633312,0.40328807873666883,0.0,0.6625674650602403,6.753086168674701,0.0,0.0,1.8160867951807222,0.0,0.0,0.005586108433734962,0.0,0.0,0.0,0.0,0.0,0.0,6.582720802409641,0.0,0.0,1.482533161445783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
